Date,Price
3/31/2023,219.525
4/3/2023,222.972
4/4/2023,221.667
4/5/2023,222.164
4/6/2023,220.041
4/10/2023,220.47
4/11/2023,222.437
4/12/2023,221.814
4/13/2023,226.565
4/14/2023,227.86
4/17/2023,227.334
4/18/2023,227.451
4/19/2023,226.448
4/20/2023,228.425
4/21/2023,227.889
4/24/2023,226.633
4/25/2023,223.547
4/26/2023,222.145
4/27/2023,222.982
4/28/2023,226.604
5/1/2023,226.39
5/2/2023,221.005
5/3/2023,220.032
5/4/2023,219.662
5/5/2023,225.679
5/8/2023,226.117
5/9/2023,227.12
5/10/2023,225.182
5/11/2023,225.368
5/12/2023,225.729
5/15/2023,227.124
5/16/2023,224.841
5/17/2023,226.968
5/18/2023,227.895
5/19/2023,227.612
5/22/2023,225.631
5/23/2023,219.095
5/24/2023,216.822
5/25/2023,217.924
5/26/2023,219.514
5/30/2023,216.227
5/31/2023,215.632
6/1/2023,220.968
6/2/2023,223.202
6/5/2023,221.231
6/6/2023,222.646
6/7/2023,219.768
6/8/2023,217.602
6/9/2023,218.1
6/12/2023,220.646
6/13/2023,217.944
6/14/2023,217.983
6/15/2023,220.646
6/16/2023,223.319
6/20/2023,220.939
6/21/2023,221.7
6/22/2023,222.812
6/23/2023,223.943
6/26/2023,220.773
6/27/2023,221.787
6/28/2023,222.392
6/29/2023,228.597
6/30/2023,231.68
7/3/2023,232.158
7/5/2023,233.602
7/6/2023,233.046
7/7/2023,230.675
7/10/2023,232.343
7/11/2023,234.675
7/12/2023,236.294
7/13/2023,237.367
7/14/2023,237.221
7/17/2023,238.031
7/18/2023,234.889
7/19/2023,235.523
7/20/2023,233.768
7/21/2023,233.406
7/24/2023,234.86
7/25/2023,232.86
7/26/2023,231.309
7/27/2023,228.714
7/28/2023,229.992
7/31/2023,231.924
8/1/2023,233.924
8/2/2023,231.758
8/3/2023,232.928
8/4/2023,233.153
8/7/2023,235.611
8/8/2023,233.446
8/9/2023,233.904
8/10/2023,234.735
8/11/2023,234.618
8/14/2023,237.413
8/15/2023,234.412
8/16/2023,233.885
8/17/2023,232.008
8/18/2023,232.79
8/21/2023,234.051
8/22/2023,235.136
8/23/2023,236.827
8/24/2023,234.061
8/25/2023,237.09
8/28/2023,238.322
8/29/2023,239.798
8/30/2023,240.668
8/31/2023,240.13
9/1/2023,242.505
9/5/2023,239.798
9/6/2023,240.599
9/7/2023,241.557
9/8/2023,241.704
9/11/2023,241.635
9/12/2023,241.714
9/13/2023,242.232
9/14/2023,236.045
9/15/2023,235.624
9/18/2023,239.133
9/19/2023,238.058
9/20/2023,236.396
9/21/2023,231.265
9/22/2023,229.77
9/25/2023,228.089
9/26/2023,224.462
9/27/2023,224.316
9/28/2023,226.427
9/29/2023,224.814
10/2/2023,226.046
10/3/2023,223.641
10/4/2023,225.997
10/5/2023,228.206
10/6/2023,229.73
10/9/2023,229.144
10/10/2023,231.255
10/11/2023,230.356
10/12/2023,231.431
10/13/2023,232.301
10/16/2023,234.647
10/17/2023,235.751
10/18/2023,232.106
10/19/2023,228.528
10/20/2023,228.108
10/23/2023,226.3
10/24/2023,229.349
10/25/2023,231.5
10/26/2023,226.055
10/27/2023,224.091
10/30/2023,227.815
10/31/2023,229.789
11/1/2023,233.191
11/2/2023,237.755
11/3/2023,238.097
11/6/2023,237.99
11/7/2023,239.241
11/8/2023,238.908
11/9/2023,236.684
11/10/2023,240.22
11/13/2023,239.652
11/14/2023,241.876
11/15/2023,243.022
11/16/2023,243.472
11/17/2023,244.442
11/20/2023,244.843
11/21/2023,247.057
11/22/2023,248.516
11/24/2023,249.085
11/27/2023,248.928
11/28/2023,247.753
11/29/2023,249.016
11/30/2023,251.416
12/1/2023,251.191
12/4/2023,249.222
12/5/2023,249.388
12/6/2023,249.075
12/7/2023,250.574
12/8/2023,250.495
12/11/2023,251.259
12/12/2023,254.237
12/13/2023,256.999
12/14/2023,253.424
12/15/2023,252.738
12/18/2023,253.071
12/19/2023,254.658
12/20/2023,251.837
12/21/2023,254.217
12/22/2023,253.13
12/26/2023,253.845
12/27/2023,253.62
12/28/2023,255.059
12/29/2023,255.011
1/2/2024,253.561
1/3/2024,252.689
1/4/2024,254.286
1/5/2024,254.364
1/8/2024,257.156
1/9/2024,257.929
1/10/2024,259.134
1/11/2024,258.615
1/12/2024,258.752
1/16/2024,259.8
1/17/2024,261.162
1/18/2024,262.641
1/19/2024,265.344
1/22/2024,265.638
1/23/2024,265.697
1/24/2024,266.079
1/25/2024,267.019
1/26/2024,262.445
1/29/2024,268.048
1/30/2024,271.466
1/31/2024,267.656
2/1/2024,271.368
2/2/2024,271.495
2/5/2024,269.928
2/6/2024,271.084
2/7/2024,273.66
2/8/2024,270.628
2/9/2024,271.266
2/12/2024,269.931
2/13/2024,270.657
2/14/2024,272.375
2/15/2024,275.731
2/16/2024,273.356
2/20/2024,270.01
2/21/2024,271.59
2/22/2024,278.449
2/23/2024,278.302
2/26/2024,278.841
2/27/2024,277.88
2/28/2024,280.294
2/29/2024,277.36
3/1/2024,277.87
3/4/2024,275.289
3/5/2024,274.16
3/6/2024,275.191
3/7/2024,273.061
3/8/2024,274.808
3/11/2024,275.319
3/12/2024,278.616
3/13/2024,279.813
3/14/2024,281.059
3/15/2024,277.752
3/18/2024,279.725
3/19/2024,281.982
3/20/2024,283.876
3/21/2024,284.945
3/22/2024,277.968
3/25/2024,275.956
3/26/2024,275.358
3/27/2024,273.807
3/28/2024,273.866
4/1/2024,273.081
4/2/2024,273.238
4/3/2024,271.786
4/4/2024,268.881
4/5/2024,271.962
4/8/2024,272.571
4/9/2024,271.55
4/10/2024,269.352
4/11/2024,270.53
4/12/2024,270.804
4/15/2024,266.212
4/16/2024,266.281
4/17/2024,267.595
4/18/2024,266.3
4/19/2024,264.74
4/22/2024,267.242
4/23/2024,268.989
4/24/2024,269.882
4/25/2024,270.019
4/26/2024,269.391
4/29/2024,266.761
4/30/2024,263.592
5/1/2024,262.326
5/2/2024,262.61
5/3/2024,263.474
5/6/2024,267.576
5/7/2024,271.295
5/8/2024,272.012
5/9/2024,273.336
5/10/2024,275.495
5/13/2024,274.17
5/14/2024,272.551
5/15/2024,276.241
5/16/2024,275.12
5/17/2024,275.376
5/20/2024,273.842
5/21/2024,271.296
5/22/2024,270.932
5/23/2024,269.605
5/24/2024,269.86
5/28/2024,266.41
5/29/2024,264.325
5/30/2024,266.724
5/31/2024,267.865
6/3/2024,265.82
6/4/2024,267.825
6/5/2024,269.87
6/6/2024,272.367
6/7/2024,273.97
6/10/2024,270.401
6/11/2024,270.037
6/12/2024,265.761
6/13/2024,266.616
6/14/2024,266.095
6/17/2024,266.596
6/18/2024,269.005
6/20/2024,272.151
6/21/2024,270.578
6/24/2024,271.64
6/25/2024,268.917
6/26/2024,268.985
6/27/2024,262.094
6/28/2024,258.043
7/1/2024,258.8
7/2/2024,263.706
7/3/2024,264.453
7/5/2024,265.8
7/8/2024,261.907
7/9/2024,260.963
7/10/2024,258.564
7/11/2024,258.122
7/12/2024,261.258
7/15/2024,263.922
7/16/2024,264.709
7/17/2024,268.101
7/18/2024,264.611
7/19/2024,260.983
7/22/2024,263.195
7/23/2024,260.324
7/24/2024,249.883
7/25/2024,249.46
7/26/2024,255.084
7/29/2024,257.188
7/30/2024,258.663
