Date,Price
5/19/2023," $4,191.98 "
5/22/2023," $4,192.63 "
5/23/2023," $4,145.58 "
5/24/2023," $4,115.24 "
5/25/2023," $4,151.28 "
5/26/2023," $4,205.45 "
5/30/2023," $4,205.52 "
5/31/2023," $4,179.83 "
6/1/2023," $4,221.02 "
6/2/2023," $4,282.37 "
6/5/2023," $4,273.79 "
6/6/2023," $4,283.85 "
6/7/2023," $4,267.52 "
6/8/2023," $4,293.93 "
6/9/2023," $4,298.86 "
6/12/2023," $4,338.93 "
6/13/2023," $4,369.01 "
6/14/2023," $4,372.59 "
6/15/2023," $4,425.84 "
6/16/2023," $4,409.59 "
